latitude;longitude;data;hora;Sinistro;Chuva;tipo_via_num;tp_veiculo_bicicleta;tp_veiculo_caminhao;tp_veiculo_motocicleta;tp_veiculo_nao_disponivel;tp_veiculo_onibus;tp_veiculo_outros;tp_veiculo_automovel
-22,33070353;-49,07616167;15/11/2022;15;1;0;0;0;0;1;1;0;0;1
-22,24648403;-49,12709809;29/06/2022;1;0;0;0;0;0;0;0;0;0;0
-22,35330022;-49,27401193;01/11/2023;12;0;0;0;0;0;0;0;0;0;0
-22,35034135;-49,04486816;16/12/2022;10;1;0;1;0;0;0;0;0;0;0
-22,30430595;-49,00788691;08/06/2024;14;0;0;0;0;0;0;0;0;0;0
-22,30428403;-49,07198913;30/07/2024;18;0;1;0;0;0;0;0;0;0;0
-22,29860304;-49,0708461;06/03/2023;6;0;1;0;0;0;0;0;0;0;0
-22,19265501;-48,96975347;18/10/2024;2;0;0;0;0;0;0;0;0;0;0
-22,33942279;-49,07979228;04/02/2023;22;0;0;0;0;0;0;0;0;0;0
-22,29119452;-49,07116016;31/08/2024;22;0;0;1;0;0;0;0;0;0;0
-22,35906103;-49,03334512;15/01/2022;13;0;1;0;0;0;0;0;0;0;0
-22,2333616;-49,1513674;27/03/2023;21;0;0;1;0;0;0;0;0;0;0
-22,33180868;-49,07793576;31/12/2022;16;0;0;0;0;0;0;0;0;0;0
-22,11945316;-49,15260292;20/04/2023;5;0;1;0;0;0;0;0;0;0;0
-22,33613318;-49,09662601;06/12/2022;13;0;0;0;0;0;0;0;0;0;0
-22,33359603;-49,05579096;09/05/2022;17;1;0;0;0;0;1;0;0;0;1
-22,31871051;-49,06884927;04/08/2023;12;0;1;0;0;0;0;0;0;0;0
-22,32027338;-49,0683744;22/12/2023;11;0;0;0;0;0;0;0;0;0;0
-22,30612169;-49,10242493;02/06/2023;19;0;0;0;0;0;0;0;0;0;0
-22,3130263;-49,0264027;06/07/2024;13;1;0;0;1;0;0;0;0;0;1
-22,32165132;-49,07305577;06/10/2022;10;1;0;0;0;0;0;0;0;0;1
-22,31428617;-49,04424031;01/04/2023;17;0;0;0;0;0;0;0;0;0;0
-22,3403958;-49,1097778;01/12/2023;18;0;1;0;0;0;0;0;0;0;0
-22,32068562;-49,04097225;23/05/2022;7;1;0;0;0;1;1;1;0;0;1
-22,3258962;-49,07970414;14/02/2023;16;0;0;0;0;0;0;0;0;0;0
-22,33695177;-49,09075816;20/01/2025;16;1;0;0;0;0;0;0;0;0;0
-22,32214772;-49,06674177;18/07/2024;14;0;0;0;0;0;0;0;0;0;0
-22,31370067;-49,03369075;11/10/2024;17;1;0;0;0;0;0;0;0;0;0
-22,321905;-49,08073513;17/11/2024;16;0;0;0;0;0;0;0;0;0;0
-22,33108962;-49,0781726;24/05/2024;18;0;1;0;0;0;0;0;0;0;0
-22,34928544;-49,04167262;19/04/2024;10;0;0;0;0;0;0;0;0;0;0
-22,30134822;-49,04813718;20/03/2023;5;0;1;0;0;0;0;0;0;0;0
-22,30914295;-49,12177118;06/04/2023;18;0;0;0;0;0;0;0;0;0;0
-22,33046159;-49,07304754;14/01/2022;22;1;1;0;0;0;0;0;0;0;0
-22,32022859;-49,06841191;13/03/2024;20;0;0;0;0;0;0;0;0;0;0
-22,25821407;-49,06117547;12/02/2025;5;0;0;0;0;0;0;0;0;0;0
-22,27891309;-49,0610186;22/10/2024;3;0;1;0;0;0;0;0;0;0;0
-22,3496749;-49,05240658;17/03/2022;12;1;0;0;0;0;0;0;0;0;0
-22,29951563;-49,069008;16/02/2023;7;1;0;0;0;0;0;0;0;0;1
-22,29735479;-49,06922772;07/01/2024;10;1;0;0;0;0;0;0;0;0;0
-22,27848796;-49,04368546;04/02/2023;3;0;0;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;23/07/2024;8;1;0;0;0;0;0;0;0;0;0
-22,30245321;-49,03439676;23/05/2024;16;0;0;0;0;0;0;0;0;0;0
-22,30175548;-49,09458017;28/01/2025;16;0;0;0;0;0;0;0;0;0;0
-22,30831749;-49,02798011;25/09/2022;15;0;0;0;0;0;0;0;0;0;0
-22,37428439;-49,04888508;02/02/2023;11;1;0;0;0;0;0;0;0;0;0
-22,31203763;-49,12294179;04/04/2022;14;1;0;0;0;0;0;0;0;0;0
-22,30451365;-49,08474089;05/01/2024;18;1;0;0;0;0;0;0;0;0;0
-22,31714083;-49,07454623;15/10/2023;8;0;0;0;0;0;0;0;0;0;0
-22,27006099;-49,07651509;15/06/2024;19;0;1;0;0;0;0;0;0;0;0
-22,31119348;-49,12214032;14/06/2023;15;0;0;0;0;0;0;0;0;0;0
-22,36332878;-49,05018636;17/09/2023;3;0;0;0;0;0;0;0;0;0;0
-22,32864914;-49,03460291;14/11/2022;20;0;1;0;0;0;0;0;0;0;0
-22,35178647;-48,96268885;09/01/2022;6;0;0;0;0;0;0;0;0;0;0
-22,33615524;-48,95365576;09/11/2023;11;0;0;0;0;0;0;0;0;0;0
-22,33180868;-49,07793576;01/12/2022;21;0;0;0;0;0;0;0;0;0;0
-22,30805692;-49,09045302;28/04/2023;23;1;0;0;0;0;0;0;0;0;0
-22,38891412;-49,07539696;22/11/2023;1;0;0;1;0;0;0;0;0;0;0
-22,3177562;-48,99107205;23/05/2023;6;0;0;1;0;0;0;0;0;0;0
-22,305302;-49,0711;10/03/2022;19;0;0;0;0;0;0;0;0;0;0
-22,32490638;-49,13595524;08/03/2022;0;0;0;0;0;0;0;0;0;0;0
-22,31203643;-49,06511624;23/06/2024;3;0;0;0;0;0;0;0;0;0;0
-22,40050361;-49,06563179;25/10/2024;15;0;0;0;0;0;0;0;0;0;0
-22,36164552;-49,0402287;30/11/2023;21;0;0;1;0;0;0;0;0;0;0
-22,31420152;-49,02359273;26/08/2023;13;0;1;0;0;0;0;0;0;0;0
-22,28838788;-49,05727117;20/10/2022;3;0;0;0;0;0;0;0;0;0;0
-22,301825;-49,09942;29/07/2023;23;1;0;0;0;0;0;0;0;0;0
-22,33750857;-49,08055798;06/09/2024;10;1;0;0;0;0;0;1;0;0;0
-22,33065326;-49,0759266;30/03/2023;23;0;0;0;0;0;0;0;0;0;0
-22,19025639;-49,199738;18/09/2023;4;0;0;0;0;0;0;0;0;0;0
-22,3163241;-49,0614826;17/07/2023;8;1;0;0;0;0;1;0;0;0;1
-22,3643863;-49,0399117;27/07/2023;22;0;0;1;0;0;0;0;0;0;0
-22,32002547;-49,06856044;20/03/2024;17;1;0;0;0;0;0;0;0;0;0
-22,3746422;-49,0493996;30/04/2024;13;0;0;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;06/10/2024;0;0;0;0;0;0;0;0;0;0;0
-22,36615441;-49,03840817;16/11/2024;16;0;0;1;0;0;0;0;0;0;0
-22,37475315;-49,03282204;14/10/2022;0;0;0;1;0;0;0;0;0;0;0
-22,17404823;-49,23020733;20/01/2022;4;0;1;1;0;0;0;0;0;0;0
-22,34921172;-49,04477541;23/08/2022;18;0;0;1;0;0;0;0;0;0;0
-22,32073951;-49,06796927;08/07/2023;7;1;0;0;0;0;0;0;0;0;0
-22,32604929;-49,069001;22/06/2024;21;0;0;0;0;0;0;0;0;0;0
-22,31427348;-49,08584091;25/09/2022;21;1;0;0;0;0;1;0;0;0;1
-22,3200752;-48,98133923;16/02/2022;6;1;0;0;1;0;0;0;0;0;1
-22,31881847;-49,11080539;07/10/2022;21;0;0;0;0;0;0;0;0;0;0
-22,31816437;-49,11410857;09/09/2022;20;0;1;0;0;0;0;0;0;0;0
-22,27474719;-49,07277835;15/10/2024;2;0;0;0;0;0;0;0;0;0;0
-22,33469143;-49,08420908;26/04/2022;19;0;1;0;0;0;0;0;0;0;0
-22,33366259;-49,06889861;17/09/2022;14;1;0;0;0;0;2;0;0;0;1
-22,32906979;-49,0841873;08/04/2023;17;1;0;0;0;0;0;1;0;0;0
-22,33147905;-49,07994838;04/01/2024;19;0;0;0;0;0;0;0;0;0;0
-22,29816698;-49,09571684;19/06/2022;17;1;0;0;0;0;0;0;0;0;0
-22,34325439;-49,07711639;10/03/2022;7;1;0;1;0;0;0;0;0;0;0
-22,33976611;-49,07772338;09/10/2024;23;0;0;0;0;0;0;0;0;0;0
-22,3181543;-48,9866299;05/01/2024;17;1;0;0;0;0;1;0;0;0;1
-22,3258962;-49,07970414;18/01/2023;23;1;1;0;0;0;0;0;0;0;0
-22,2219297;-49,05137412;05/07/2022;10;0;0;0;0;0;0;0;0;0;0
-22,35812601;-49,09547756;05/02/2023;19;0;0;0;0;0;0;0;0;0;0
-22,33116721;-49,06643578;27/01/2023;21;0;1;0;0;0;0;0;0;0;0
-22,25015645;-49,19819592;17/06/2023;22;0;0;0;0;0;0;0;0;0;0
-22,32791723;-48,99219553;20/04/2022;21;0;0;0;0;0;0;0;0;0;0
-22,31234912;-49,12226505;13/02/2024;23;0;0;0;0;0;0;0;0;0;0
-22,3110268;-49,0600488;12/09/2023;4;0;0;0;0;0;0;0;0;0;0
-22,3326868;-49,0913728;10/02/2024;9;1;0;0;0;0;1;0;0;0;1
-22,37424765;-49,11653392;09/02/2022;12;0;0;0;0;0;0;0;0;0;0
-22,298595;-49,070805;29/05/2023;19;1;0;0;0;0;0;0;0;0;0
-22,38480522;-49,0704062;05/05/2022;16;1;0;1;0;2;0;0;0;1;0
-22,32990832;-49,10302953;17/03/2024;6;0;0;0;0;0;0;0;0;0;0
-22,32608617;-49,05722396;01/02/2022;7;1;0;0;0;0;0;1;0;0;0
-22,28181396;-49,08674314;06/06/2023;23;0;0;0;0;0;0;0;0;0;0
-22,29859504;-49,07086419;22/03/2024;0;0;1;0;0;0;0;0;0;0;0
-22,3259803;-49,0874373;16/08/2024;18;1;0;0;0;0;0;1;0;0;1
-22,30350692;-49,0472548;29/05/2022;20;0;0;0;0;0;0;0;0;0;0
-22,32340798;-49,05795801;14/03/2022;19;0;1;0;0;0;0;0;0;0;0
-22,33202824;-49,08615792;06/07/2022;11;1;0;0;0;0;1;0;0;0;0
-22,3319378;-49,08623402;14/06/2022;3;0;0;0;0;0;0;0;0;0;0
-22,28980219;-49,02726815;17/11/2024;12;0;0;0;0;0;0;0;0;0;0
-22,14917061;-49,13113049;30/07/2022;4;0;0;0;0;0;0;0;0;0;0
-22,30990858;-49,01863173;15/02/2024;8;1;1;0;0;0;0;0;0;0;0
-22,29873067;-49,06258033;07/04/2022;9;1;0;0;0;0;0;0;0;0;0
-22,33054912;-49,06765657;22/06/2023;18;1;0;0;0;0;0;0;0;0;0
-22,306137;-49,050957;29/08/2023;5;1;0;0;0;0;0;0;0;0;0
-22,33221081;-49,08626258;11/10/2024;12;0;0;0;0;0;0;0;0;0;0
-22,33069097;-49,07610291;29/05/2023;23;1;0;0;0;0;1;1;0;0;0
-22,29495668;-49,05082076;19/08/2022;12;1;0;0;0;0;0;0;0;0;2
-22,33622;-49,06833161;25/04/2022;14;1;0;0;0;0;1;0;0;0;1
-22,29371611;-49,07283362;07/01/2023;11;1;0;1;0;0;1;0;0;0;0
-22,29486401;-49,08215896;31/01/2023;21;1;0;0;0;0;0;0;0;0;0
-22,19879496;-49,0384617;26/02/2025;21;1;0;1;0;0;0;0;0;0;1
-22,31291252;-49,03102395;31/07/2022;14;0;0;0;0;0;0;0;0;0;0
-22,29384835;-49,10476204;17/02/2024;1;0;0;1;0;0;0;0;0;0;0
-22,28966849;-49,05363466;04/02/2024;2;1;0;0;0;0;0;0;0;0;1
-22,3235707;-49,00463497;30/10/2023;2;0;0;0;0;0;0;0;0;0;0
-22,39652845;-49,10173618;27/06/2022;2;0;1;0;0;0;0;0;0;0;0
-22,33619129;-49,06472834;25/03/2024;13;0;0;0;0;0;0;0;0;0;0
-22,31742011;-48,9923193;16/06/2023;3;0;0;1;0;0;0;0;0;0;0
-22,33936548;-49,11001965;23/01/2025;10;0;0;0;0;0;0;0;0;0;0
-22,38375026;-49,07916452;15/09/2024;0;0;0;0;0;0;0;0;0;0;0
-22,3516111;-49,1016963;20/07/2023;0;0;1;0;0;0;0;0;0;0;0
-22,3108408;-49,0634969;25/11/2023;15;1;0;0;0;0;1;0;0;0;1
-22,29259414;-49,04833393;13/11/2023;13;1;0;0;0;0;0;0;0;0;0
-22,36899276;-49,02992053;10/09/2023;12;0;1;0;0;0;0;0;0;0;0
-22,3226646;-49,07105111;10/07/2023;14;1;0;0;0;0;1;0;0;0;1
-22,29246023;-49,04830453;05/11/2024;7;0;1;0;0;0;0;0;0;0;0
-22,33265424;-49,01531622;29/01/2025;7;0;0;0;0;0;0;0;0;0;0
-22,32916447;-49,05456049;09/12/2023;9;0;0;0;0;0;0;0;0;0;0
-22,32591344;-49,07969876;06/04/2024;14;1;0;0;0;0;0;0;0;0;0
-22,3202622;-49,07728791;05/04/2023;19;1;0;0;0;0;1;0;0;0;0
-22,32145979;-49,06733496;11/07/2024;22;1;0;0;0;0;0;0;0;0;0
-22,32241578;-49,07004233;21/04/2022;15;0;0;0;0;0;0;0;0;0;0
-22,27497107;-49,06619092;18/06/2022;9;1;0;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;25/08/2024;20;1;0;0;0;0;0;0;0;0;0
-22,32355407;-49,07400201;07/03/2023;23;0;0;0;0;0;0;0;0;0;0
-22,32138125;-49,07027936;31/05/2023;0;0;0;0;0;0;0;0;0;0;0
-22,32732642;-49,08418191;25/12/2023;6;1;0;0;0;0;0;0;0;0;2
-22,3560962;-49,1275882;19/04/2024;1;0;0;0;0;0;0;0;0;0;0
-22,27486315;-49,18776887;09/05/2024;23;0;0;0;0;0;0;0;0;0;0
-22,33054596;-49,09288337;07/11/2024;5;0;0;0;0;0;0;0;0;0;0
-22,32175646;-49,01758439;27/12/2023;21;1;0;0;0;0;0;0;0;0;0
-22,33508283;-49,10509671;29/03/2022;14;0;0;0;0;0;0;0;0;0;0
-22,3754185;-49,06075182;23/08/2023;20;0;0;0;0;0;0;0;0;0;0
-22,31372686;-49,03376458;29/07/2023;7;0;0;0;0;0;0;0;0;0;0
-22,32024;-48,978508;14/09/2022;0;0;0;0;0;0;0;0;0;0;0
-22,32723983;-49,10474462;04/01/2023;21;0;0;0;0;0;0;0;0;0;0
-22,34562756;-48,99052821;13/10/2022;14;0;0;0;0;0;0;0;0;0;0
-22,31817024;-49,11414784;26/12/2022;23;0;0;0;0;0;0;0;0;0;0
-22,31214367;-49,10055121;23/02/2022;10;0;1;0;0;0;0;0;0;0;0
-22,29187561;-49,20209717;01/05/2023;12;0;0;0;0;0;0;0;0;0;0
-22,33473663;-49,09296309;30/04/2023;19;0;0;0;0;0;0;0;0;0;0
-22,31542391;-49,07536579;11/10/2022;7;0;0;0;0;0;0;0;0;0;0
-22,34145305;-49,08377654;25/08/2023;11;1;0;0;0;0;0;0;0;0;0
-22,34006388;-49,06386725;12/01/2022;11;1;1;0;0;0;1;0;0;0;1
-22,32051397;-49,04001188;09/02/2023;17;1;0;0;0;0;0;0;0;0;0
-22,31935709;-49,07635168;11/09/2022;11;1;0;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;12/06/2023;3;0;0;0;0;0;0;0;0;0;0
-22,26417957;-49,04546728;21/05/2023;14;0;0;0;0;0;0;0;0;0;0
-22,33064493;-49,07619882;17/11/2023;21;1;0;0;0;0;0;0;0;0;1
-22,30737825;-49,12258194;04/04/2024;9;0;0;0;0;0;0;0;0;0;0
-22,33183218;-49,05000903;10/03/2023;19;1;0;1;0;0;1;0;0;0;3
-22,19314069;-49,2032722;29/09/2022;11;0;1;1;0;0;0;0;0;0;0
-22,12729885;-49,12032626;15/05/2023;20;0;0;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;22/02/2025;14;0;0;0;0;0;0;0;0;0;0
-22,29422024;-49,04489721;14/09/2024;0;0;0;0;0;0;0;0;0;0;0
-22,32773816;-49,09374829;14/07/2022;12;1;0;0;0;0;0;0;0;0;0
-22,31777439;-49,08215961;03/03/2022;8;0;0;0;0;0;0;0;0;0;0
-22,3320782;-49,08618617;17/06/2023;14;1;0;0;0;0;0;0;0;0;0
-22,32737386;-49,08421561;10/05/2023;14;0;0;0;0;0;0;0;0;0;0
-22,3368661;-49,08700358;04/02/2022;18;0;1;0;0;0;0;0;0;0;0
-22,34152503;-49,06872993;16/09/2024;7;1;1;0;0;0;0;0;0;0;0
-22,31987022;-49,07077465;30/07/2023;23;0;0;0;0;0;0;0;0;0;0
-22,29414116;-49,07233743;24/09/2023;16;1;0;1;0;0;0;0;0;0;0
-22,29891937;-49,09848075;28/11/2022;0;0;0;0;0;0;0;0;0;0;0
-22,34870166;-49,07571697;19/03/2022;2;0;0;0;0;0;0;0;0;0;0
-22,36039898;-49,0443741;30/10/2022;1;0;0;0;0;0;0;0;0;0;0
-22,32018897;-49,02954242;09/06/2024;22;0;0;0;0;0;0;0;0;0;0
-22,32460093;-49,04809383;03/11/2022;17;0;0;0;0;0;0;0;0;0;0
-22,3938724;-49,07761574;25/03/2024;1;0;0;0;0;0;0;0;0;0;0
-22,30415513;-49,10834514;28/02/2024;19;0;0;0;0;0;0;0;0;0;0
-22,32010037;-49,03758096;08/03/2023;21;1;0;0;0;0;0;0;0;0;0
-22,31960733;-49,06858558;08/10/2022;15;1;0;0;0;0;0;0;0;0;0
-22,32727712;-49,08541099;11/11/2023;8;0;1;0;0;0;0;0;0;0;0
-22,31942349;-49,03303782;02/06/2024;0;0;0;0;0;0;0;0;0;0;0
-22,32739093;-49,05114037;18/10/2022;20;0;0;0;0;0;0;0;0;0;0
-22,3351469;-49,0538551;02/01/2025;19;0;0;0;0;0;0;0;0;0;0
-22,3346241;-49,06651708;26/03/2024;1;0;0;0;0;0;0;0;0;0;0
-22,29917009;-49,07406561;22/03/2022;12;0;0;0;0;0;0;0;0;0;0
-22,32089483;-49,10092454;17/04/2024;6;0;0;0;0;0;0;0;0;0;0
-22,05645575;-49,07811635;17/01/2025;12;0;0;0;0;0;0;0;0;0;0
-22,34113558;-49,06148956;26/05/2023;19;1;0;0;0;0;0;0;0;0;0
-22,34290433;-49,11568679;06/10/2024;10;0;0;0;0;0;0;0;0;0;0
-22,34756691;-49,03952044;06/11/2024;11;0;0;0;0;0;0;0;0;0;0
-22,31544078;-49,13716185;12/02/2025;17;1;0;0;0;1;0;0;0;0;1
-22,33274226;-49,03304008;28/08/2024;21;0;0;0;0;0;0;0;0;0;0
-22,34325439;-49,07711639;27/01/2023;14;0;1;0;0;0;0;0;0;0;0
-22,2974546;-49,0449921;02/11/2023;17;0;1;0;0;0;0;0;0;0;0
-22,33681215;-49,06694991;28/01/2025;8;1;0;0;0;0;0;0;0;0;0
-22,32022859;-49,06841191;11/08/2024;23;1;0;0;0;0;1;0;0;0;1
-22,32717479;-49,11666908;09/07/2024;6;0;0;0;0;0;0;0;0;0;0
-22,33656934;-49,04648849;25/06/2023;7;0;0;0;0;0;0;0;0;0;0
-22,35014052;-49,08616354;04/06/2022;13;0;1;0;0;0;0;0;0;0;0
-22,26559575;-49,04957526;03/06/2023;7;0;0;0;0;0;0;0;0;0;0
-22,21944838;-49,1671112;16/02/2023;23;0;1;1;0;0;0;0;0;0;0
-22,3136981;-49,07260478;06/08/2022;23;1;0;0;0;0;0;0;0;0;0
-22,24525707;-49,12957991;06/02/2024;11;1;0;1;0;0;0;0;0;0;1
-22,33681215;-49,06694991;22/01/2023;15;0;0;0;0;0;0;0;0;0;0
-22,3136543;-49,0335618;10/06/2023;5;0;1;0;0;0;0;0;0;0;0
-22,21983783;-49,04974242;28/02/2022;4;0;0;0;0;0;0;0;0;0;0
-22,31188224;-49,02684219;21/05/2024;15;1;0;0;0;0;0;0;1;0;0
-22,31279479;-49,23547661;01/01/2022;2;0;0;0;0;0;0;0;0;0;0
-22,3514471;-49,0437277;14/05/2023;18;0;0;0;0;0;0;0;0;0;0
-22,3289397;-49,0766987;22/03/2024;6;0;0;0;0;0;0;0;0;0;0
-22,31159142;-48,9833789;31/07/2022;8;0;0;0;0;0;0;0;0;0;0
-22,31817024;-49,11414784;28/03/2024;16;1;0;0;0;0;0;0;0;0;0
-22,35835076;-49,09856377;10/12/2023;9;0;0;0;0;0;0;0;0;0;0
-22,32140456;-48,97173951;29/09/2024;21;0;0;0;0;0;0;0;0;0;0
-22,09066281;-49,14857792;23/09/2024;20;0;0;0;0;0;0;0;0;0;0
-22,34695133;-49,05861656;12/02/2024;8;0;0;0;0;0;0;0;0;0;0
-22,33515834;-49,05441108;30/06/2022;20;1;0;0;0;0;0;0;0;0;0
-22,32130367;-49,09741369;31/01/2023;20;0;0;0;0;0;0;0;0;0;0
-9999;-9999;03/05/2022;-1;1;0;;0;0;0;1;0;0;0
-22,29671871;-49,07121876;19/08/2024;18;0;0;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;27/04/2024;19;1;0;0;0;0;0;0;0;0;0
-22,29418664;-49,04771628;29/04/2023;5;0;0;0;0;0;0;0;0;0;0
-22,29377528;-49,06172139;16/11/2024;11;0;0;0;0;0;0;0;0;0;0
-22,34150491;-49,1683875;03/07/2024;3;0;0;0;0;0;0;0;0;0;0
-22,33288742;-49,07550638;28/04/2023;5;0;1;0;0;0;0;0;0;0;0
-22,3515067;-49,096405;02/09/2024;8;0;0;0;0;0;0;0;0;0;0
-22,33087496;-49,07278837;05/12/2024;8;0;0;0;0;0;0;0;0;0;0
-22,30249346;-49,05741589;05/12/2023;23;0;0;0;0;0;0;0;0;0;0
-22,4002893;-49,01549801;08/05/2023;17;0;1;1;0;0;0;0;0;0;0
-22,2919534;-49,05053102;30/07/2023;19;0;0;0;0;0;0;0;0;0;0
-22,34469499;-49,09329682;29/10/2023;21;0;1;0;0;0;0;0;0;0;0
-22,3202883;-49,0683619;28/06/2023;19;1;0;0;0;0;0;0;0;0;2
-22,31978933;-49,07841567;17/05/2024;11;0;0;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;28/02/2022;11;0;0;0;0;0;0;0;0;0;0
-22,3518919;-49,0338978;23/09/2023;6;0;0;1;0;0;0;0;0;0;0
-22,2775553;-49,0913357;27/06/2022;20;0;0;1;0;0;0;0;0;0;0
-22,31329858;-49,03411539;08/10/2024;5;0;0;0;0;0;0;0;0;0;0
-22,2975827;-49,0749381;06/09/2023;22;0;0;0;0;0;0;0;0;0;0
-22,32905052;-49,08422155;06/09/2023;5;0;0;0;0;0;0;0;0;0;0
-22,3171648;-49,0556895;15/03/2024;16;1;0;1;0;0;1;0;0;0;1
-22,3148458;-49,0916096;22/06/2023;20;0;0;0;0;0;0;0;0;0;0
-22,30056299;-49,05872947;06/05/2023;3;0;0;0;0;0;0;0;0;0;0
-22,28975237;-49,05347657;28/09/2024;16;0;1;0;0;0;0;0;0;0;0
-22,34414546;-49,05179852;30/01/2024;12;0;0;0;0;0;0;0;0;0;0
-22,20409035;-49,00909725;06/03/2022;7;0;0;0;0;0;0;0;0;0;0
-22,37428439;-49,04888508;28/01/2025;20;1;0;0;0;0;0;0;0;0;0
-22,3241932;-49,12609046;26/03/2024;12;0;0;0;0;0;0;0;0;0;0
-22,32363315;-49,02070435;10/04/2023;3;0;0;0;0;0;0;0;0;0;0
-22,33222648;-49,08627379;04/07/2022;9;1;0;0;0;0;0;0;0;0;0
-22,34398506;-49,09516482;12/03/2022;11;0;0;0;0;0;0;0;0;0;0
-22,31794144;-49,07335442;15/02/2022;13;0;0;0;0;0;0;0;0;0;0
-22,39625764;-49,08533582;08/09/2023;19;1;0;1;0;2;0;0;0;0;0
-22,33042374;-49,03466727;28/04/2024;0;0;0;0;0;0;0;0;0;0;0
-22,36615441;-49,03840817;01/06/2023;6;0;0;1;0;0;0;0;0;0;0
-22,30588363;-49,09928179;28/12/2022;20;1;1;0;0;0;1;0;0;0;2
-22,33368379;-49,04834767;26/03/2024;7;1;0;0;0;0;1;0;0;0;1
-22,3172806;-49,07366558;31/01/2024;7;0;1;0;0;0;0;0;0;0;0
-22,3201221;-49,06849635;25/03/2023;4;0;1;0;0;0;0;0;0;0;0
-22,3155793;-49,0749836;30/01/2025;19;1;0;0;0;0;1;0;0;0;1
-22,36478399;-49,03888721;01/02/2022;4;0;0;0;0;0;0;0;0;0;0
-22,37428439;-49,04888508;27/09/2023;12;0;0;0;0;0;0;0;0;0;0
-22,3091062;-49,0147823;31/01/2024;7;1;0;0;0;0;1;0;0;0;1
-22,33040806;-49,10505915;17/10/2024;12;0;0;0;0;0;0;0;0;0;0
-22,33180868;-49,07793576;10/02/2025;8;1;0;0;0;0;1;0;0;0;1
-22,2872902;-49,0347225;27/02/2023;1;0;0;0;0;0;0;0;0;0;0
-22,30294181;-49,07044756;06/12/2023;23;0;1;0;0;0;0;0;0;0;0
-22,3258962;-49,07970414;28/09/2022;9;0;0;0;0;0;0;0;0;0;0
-22,33684685;-49,06690212;12/01/2025;10;0;0;0;0;0;0;0;0;0;0
-22,28181396;-49,08674314;24/08/2022;19;1;0;1;0;0;1;0;0;0;0
-22,31158965;-48,99573717;18/06/2022;19;1;0;0;0;0;1;0;0;0;1
-22,33692783;-49,0667906;17/03/2022;11;1;0;0;0;0;1;1;0;0;1
-22,31173741;-49,0725742;12/03/2024;9;0;0;0;0;0;0;0;0;0;0
-9999;-9999;23/09/2022;16;1;0;;0;0;0;1;0;0;0
-22,31838061;-48,98781146;29/06/2022;16;0;0;1;0;0;0;0;0;0;0
-22,3433;-49,0771;02/07/2022;14;1;0;0;0;0;0;1;0;0;0
-22,28257087;-49,05937082;27/06/2022;12;0;1;0;0;0;0;0;0;0;0
-22,336811;-49,10777;26/01/2023;10;0;0;0;0;0;0;0;0;0;0
-22,3511396;-49,0312325;06/09/2024;4;0;1;0;0;0;0;0;0;0;0
-22,38442389;-49,02595632;08/03/2023;0;0;0;1;0;0;0;0;0;0;0
-22,3346681;-49,06115698;04/10/2024;20;0;0;0;0;0;0;0;0;0;0
-22,35979599;-49,11605622;05/04/2022;15;0;0;0;0;0;0;0;0;0;0
-22,41636882;-49,04035729;17/05/2022;14;0;0;0;0;0;0;0;0;0;0
-22,33177809;-49,08190723;28/06/2023;4;0;0;0;0;0;0;0;0;0;0
-22,31383387;-49,04446696;06/11/2023;23;0;0;0;0;0;0;0;0;0;0
-22,35933709;-49,04166011;15/07/2023;14;0;0;0;0;0;0;0;0;0;0
-22,3746422;-49,0493996;06/06/2022;17;0;0;0;0;0;0;0;0;0;0
-22,37428439;-49,04888508;13/06/2023;1;0;0;1;0;0;0;0;0;0;0
-22,29997293;-49,05744838;05/06/2023;8;0;0;0;0;0;0;0;0;0;0
-22,32900388;-49,06918634;28/06/2024;2;0;0;0;0;0;0;0;0;0;0
-22,3136228;-49,0334904;13/03/2022;21;1;0;0;0;0;0;0;0;0;0
-22,3145874;-49,03984879;10/04/2023;1;0;0;0;0;0;0;0;0;0;0
-22,34422587;-49,0460961;28/09/2022;7;0;0;1;0;0;0;0;0;0;0
-22,29462146;-49,04624033;25/03/2022;15;0;0;0;0;0;0;0;0;0;0
-22,18490974;-49,15428671;05/05/2022;0;0;0;0;0;0;0;0;0;0;0
-22,34227771;-49,0937005;02/02/2023;1;0;0;0;0;0;0;0;0;0;0
-22,33271;-49,04501;09/08/2023;11;1;0;0;0;0;0;0;0;0;0
-22,27457633;-49,06731781;11/06/2023;1;1;0;0;0;0;0;0;0;0;0
-22,32163506;-49,067185;04/09/2024;8;1;0;0;0;0;1;0;0;0;1
-22,37229941;-49,10716651;01/07/2022;13;0;0;0;0;0;0;0;0;0;0
-22,3398998;-49,06702332;09/10/2022;20;0;0;0;0;0;0;0;0;0;0
-22,3214698;-49,0977082;25/02/2025;22;0;0;0;0;0;0;0;0;0;0
-22,24218206;-49,13499604;15/09/2024;4;0;1;1;0;0;0;0;0;0;0
-22,37253609;-49,04050015;08/12/2024;21;0;0;0;0;0;0;0;0;0;0
